OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
19920,0473    0900,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,,,,1,0,41,2904,2018-09-17T09:53:41.000Z
19921,0473    0901,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,52,427,2018-09-17T09:53:41.000Z
19922,0473    0902,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,41,18023,2018-09-17T09:53:41.000Z
19923,0473    0903,1,1,B,Reinf Concr,60,Excellent,BR,Brick,9,501,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,431984,22,1142,2018-09-17T09:53:41.000Z
19924,0473    0904,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,1068,41,1465,2018-09-17T09:53:41.000Z
19925,0473    0907,1,1,B,Reinf Concr,60,Excellent,MS,Metal Siding,19,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,48727,66,49146,2018-09-17T09:53:41.000Z
19926,0473    0908,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,2762,41,4332,2018-09-17T09:53:41.000Z
19927,0473    0909,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,12647,41,19273,2018-09-17T09:53:41.000Z
19928,0473    0910,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,5913,41,9057,2018-09-17T09:53:41.000Z
19929,0473    0911,1,1,B,Reinf Concr,60,Excellent,BR,Brick,10,262,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,127142,22,9089,2018-09-17T09:53:41.000Z
19930,0473    0916,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,22728,41,33492,2018-09-17T09:53:41.000Z
19931,0473    0925,1,1,OT,Other,45,Good +,0,Typical,12,2,1900-01-01T00:00:00.000Z,0,U,2018,,2018,1,1734,41,3629,2018-09-17T09:53:41.000Z
19932,0473    0927,1,1,1,1 Story,60,Excellent,,,20,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,3700,32,16884,2018-09-17T09:53:41.000Z
19933,0473    0928,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,52,8889,2018-09-17T09:53:41.000Z
19934,0473    0930,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,13568,41,15379,2018-09-17T09:53:41.000Z
19935,0473    0931,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,1653,41,1653,2018-09-17T09:53:41.000Z
19936,0473    0933,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,832,41,832,2018-09-17T09:53:41.000Z
19937,0473    0934,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,8121,41,8121,2018-09-17T09:53:41.000Z
19938,0473    0936,1,1,0,Default,30,Average,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2016,,2016,1,15400,32,10647,2018-09-17T09:53:41.000Z
19939,0473    0937,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,17192,41,20554,2018-09-17T09:53:41.000Z
19940,0473    0938,1,1,0,Default,35,Average +,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,15875,32,12260,2018-09-17T09:53:41.000Z
19941,0473    0939,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,13842,41,21692,2018-09-17T09:53:41.000Z
19942,0473    7000,1,1,0,Default,50,Very Good,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2016,,2016,1,0,63,0,2018-09-17T09:53:41.000Z
19943,0473    7001,1,1,0,Default,60,Excellent,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2016,,2016,1,0,63,0,2018-09-17T09:53:41.000Z
19944,0473    7011,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19945,0473    7014,1,1,0,Default,45,Good +,0,Typical,9,,1900-01-01T00:00:00.000Z,0,U,2016,,2016,1,220000,32,0,2018-09-17T09:53:41.000Z
19946,0473    7015,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19947,0473    7017,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19948,0473    7018,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19949,0473    7019,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19950,0473    7020,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19951,0473    7021,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,52,0,2018-09-17T09:53:41.000Z
19952,0473    7022,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,21349,66,0,2018-09-17T09:53:41.000Z
19953,0473    7023,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,35994,66,0,2018-09-17T09:53:41.000Z
19954,0473    7027,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,101262,66,0,2018-09-17T09:53:41.000Z
19955,0473    7028,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,51654,66,0,2018-09-17T09:53:41.000Z
19956,0473    7029,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,66,0,2018-09-17T09:53:41.000Z
19957,0473    7030,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,42,0,2018-09-17T09:53:41.000Z
19958,0473    7031,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,42,0,2018-09-17T09:53:41.000Z
19959,0473    7032,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,42,0,2018-09-17T09:53:41.000Z
19960,0473    7033,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,42,0,2018-09-17T09:53:41.000Z
19961,0473    7034,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,42,0,2018-09-17T09:53:41.000Z
19962,0473    7058,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,63,0,2018-09-17T09:53:41.000Z
19963,0473    7070,1,1,B,Reinf Concr,30,Average,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,0,63,0,2018-09-17T09:53:41.000Z
19964,0473    7074,1,1,0,Default,35,Average +,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,139000,32,0,2018-09-17T09:53:41.000Z
19965,0473    7075,1,1,0,Default,35,Average +,0,Typical,8,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,115000,32,0,2018-09-17T09:53:41.000Z
19966,0475    0045,1,1,C,Brick/Concr,40,Good,BR,Brick,8,3,2015-04-09T00:00:00.000Z,1950000,Q,1925,2011,1975,4,4041,49,2059,2018-09-17T09:53:41.000Z
19967,0475E   0031,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,37,2002-08-28T00:00:00.000Z,4600000,U,1900,,1929,1,1772,21,10670,2018-09-17T09:53:41.000Z
19968,0476    0004,1,1,C,Brick/Concr,30,Average,BR,Brick,12,2,1997-12-10T00:00:00.000Z,0,U,1947,,1967,1,1784,42,1860,2018-09-17T09:53:41.000Z
19969,0096    2072,1,1,C,Brick/Concr,0,Default,0,Typical,8,1,2000-01-04T00:00:00.000Z,0,U,1900,,1900,1,1463,216,555,2018-09-17T09:53:41.000Z
19970,0096    2080,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,,U,0,,1919,1,0,58,446,2018-09-17T09:53:41.000Z
19971,0096    2081,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,,U,0,,1919,1,0,58,374,2018-09-17T09:53:41.000Z
19972,0097    0056,1,1,C,Brick/Concr,60,Excellent,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1921,,1995,1,6858,59,3137,2018-09-17T09:53:41.000Z
19973,0097    0058,1,1,C,Brick/Concr,50,Very Good,BR,Brick,9,5,2014-05-13T00:00:00.000Z,1410000,Q,1921,1948,1977,3,3435,25,1946,2018-09-17T09:53:41.000Z
19974,0097    0089,1,1,C,Brick/Concr,45,Good +,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1900,,1965,1,11530,37,8354,2018-09-17T09:53:41.000Z
19975,0097    0816,1,1,C,Brick/Concr,40,Good,BR,Brick,10,82,2001-03-08T00:00:00.000Z,8300000,Q,1963,,1985,1,60291,32,8852,2018-09-17T09:53:41.000Z
19976,0097    2045,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2012-06-21T00:00:00.000Z,420000,U,1962,,1962,1,1260,48,139,2018-09-17T09:53:41.000Z
19977,0097    2046,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2002-10-23T00:00:00.000Z,160000,Q,1962,,1962,1,744,48,93,2018-09-17T09:53:41.000Z
19978,0097    2047,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2016-04-21T00:00:00.000Z,190000,Q,1962,,1975,3,571,48,96,2018-09-17T09:53:41.000Z
19979,0097    2048,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1962,,1962,1,1231,48,109,2018-09-17T09:53:41.000Z
19980,0097    2049,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2007-08-07T00:00:00.000Z,185570,U,1962,,1962,1,902,48,108,2018-09-17T09:53:41.000Z
19981,0097    2050,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2000-01-21T00:00:00.000Z,0,U,1962,,1962,1,0,48,93,2018-09-17T09:53:41.000Z
19982,0097    2051,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2000-01-21T00:00:00.000Z,0,U,1962,,1962,1,0,48,96,2018-09-17T09:53:41.000Z
19983,0097    2052,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2000-01-21T00:00:00.000Z,0,U,1962,,1962,1,0,48,109,2018-09-17T09:53:41.000Z
19984,0097    2053,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2000-01-21T00:00:00.000Z,0,U,1962,,1962,1,0,48,108,2018-09-17T09:53:41.000Z
19985,0097    2054,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2012-09-21T00:00:00.000Z,286000,U,1962,,1962,1,0,48,190,2018-09-17T09:53:41.000Z
19986,0097    2055,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2003-01-02T00:00:00.000Z,154000,U,1962,,1962,1,0,48,131,2018-09-17T09:53:41.000Z
19987,0097    2056,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1962,,1962,1,0,48,190,2018-09-17T09:53:41.000Z
19988,0097    2057,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2012-05-24T00:00:00.000Z,385000,U,1962,,1962,1,0,48,144,2018-09-17T09:53:41.000Z
19989,0097    2058,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2007-04-18T00:00:00.000Z,475000,U,1962,,1962,1,0,48,168,2018-09-17T09:53:41.000Z
19990,0097    2059,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2003-01-02T00:00:00.000Z,269675,U,1962,,1962,1,0,48,95,2018-09-17T09:53:41.000Z
19991,0097    2060,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2003-01-02T00:00:00.000Z,269675,U,1962,,1962,1,0,48,95,2018-09-17T09:53:41.000Z
19992,0097    2061,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2002-12-24T00:00:00.000Z,706200,U,1962,,1962,1,0,48,235,2018-09-17T09:53:41.000Z
19993,0097    2062,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2002-12-24T00:00:00.000Z,706200,U,1962,,1962,1,0,48,190,2018-09-17T09:53:41.000Z
19994,0097    2063,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2002-12-24T00:00:00.000Z,706200,U,1962,,1962,1,0,48,95,2018-09-17T09:53:41.000Z
19995,0097    2064,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2002-12-24T00:00:00.000Z,706200,U,1962,,1962,1,0,48,95,2018-09-17T09:53:41.000Z
19996,0097    2065,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2003-01-02T00:00:00.000Z,0,U,1962,,1962,1,0,48,95,2018-09-17T09:53:41.000Z
19997,0099    0049,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,10,278,2004-04-19T00:00:00.000Z,39440158,Q,1968,,1988,1,423645,22,36259,2018-09-17T09:53:41.000Z
19998,0099    0050,1,1,B,Reinf Concr,30,Average,BR,Brick,10,,2015-03-16T00:00:00.000Z,105944200,Q,1969,,1972,2,293459,52,27509,2018-09-17T09:53:41.000Z
19999,0099    0052,1,1,B,Reinf Concr,60,Excellent,MS,Metal Siding,10,154,2015-06-23T00:00:00.000Z,39392158,U,1964,,1964,3,132445,32,14746,2018-09-17T09:53:41.000Z
20000,0099    0053,1,1,B,Reinf Concr,55,Very Good +,0,Typical,10,,1999-04-01T00:00:00.000Z,0,U,1987,2014,2005,1,387242,52,32490,2018-09-17T09:53:41.000Z
21001,0347    2009,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2007-10-05T00:00:00.000Z,9000000,U,1922,1984,1922,1,2147,57,219,2018-09-17T09:53:41.000Z
21002,0347    2010,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2007-10-05T00:00:00.000Z,9000000,U,1922,1984,1922,1,1388,57,219,2018-09-17T09:53:41.000Z
21003,0347    2011,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2007-10-05T00:00:00.000Z,9000000,U,1922,1984,1922,1,69,57,118,2018-09-17T09:53:41.000Z
21004,0347    2012,1,1,C,Brick/Concr,30,Average,0,Typical,12,1,1900-01-01T00:00:00.000Z,0,U,2018,,2018,1,7720,48,918,2018-09-17T09:53:41.000Z
21005,0347    2013,1,1,0,Default,0,Default,0,Typical,,1,1900-01-01T00:00:00.000Z,0,U,2018,,2018,1,91383,57,10872,2018-09-17T09:53:41.000Z
21006,0348    0832,1,1,B,Reinf Concr,60,Excellent,S,Stone,8,13,2005-01-12T00:00:00.000Z,461040800,U,1987,,1987,1,478570,52,35716,2018-09-17T09:53:41.000Z
21007,0348    0834,1,1,B,Reinf Concr,60,Excellent,S,Stone,8,,2005-01-12T00:00:00.000Z,461040800,U,1986,,1991,1,471810,52,44962,2018-09-17T09:53:41.000Z
21008,0352    0040,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,8,0,1900-01-01T00:00:00.000Z,0,U,1991,,1991,1,8316,83,15577,2018-09-17T09:53:41.000Z
21009,0353    0044,1,1,B,Reinf Concr,30,Average,0,Typical,10,0,1900-01-01T00:00:00.000Z,0,U,1971,,1978,1,880235,52,84222,2018-09-17T09:53:41.000Z
21010,0357    0050,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,2,2017-01-12T00:00:00.000Z,1300000,Q,1900,2002,1975,2,2712,49,1634,2018-09-17T09:53:41.000Z
21011,0358    0002,1,1,C,Brick/Concr,20,Fair,BR,Brick,16,,2012-02-03T00:00:00.000Z,813750,U,1900,2010,1985,1,1525,67,2375,2018-09-17T09:53:41.000Z
21012,0358    0037,1,1,B,Reinf Concr,30,Average,BR,Brick,8,1,2018-02-01T00:00:00.000Z,0,U,1900,,1976,3,1480,1,2002,2018-09-17T09:53:41.000Z
21013,0358    0067,1,1,C,Brick/Concr,30,Average,BR,Brick,16,1,2006-01-26T00:00:00.000Z,0,U,1900,,1960,1,1068,62,2615,2018-09-17T09:53:41.000Z
21014,0358    0067,2,1,C,Brick/Concr,30,Average,BR,Brick,13,1,2006-01-26T00:00:00.000Z,0,U,1928,,1960,1,0,62,2615,2018-09-17T09:53:41.000Z
21015,0358    0067,3,1,C,Brick/Concr,30,Average,0,Typical,12,1,2006-01-26T00:00:00.000Z,0,U,1928,,1960,1,0,62,2615,2018-09-17T09:53:41.000Z
21016,0358    0069,1,1,C,Brick/Concr,30,Average,BR,Brick,14,1,2018-01-04T00:00:00.000Z,3500000,Q,1923,2005,1995,4,5456,67,4354,2018-09-17T09:53:41.000Z
21017,0358    0072,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,1900,,1961,1,2146,42,2975,2018-09-17T09:53:41.000Z
21018,0358    0803,1,1,C,Brick/Concr,30,Average,BR,Brick,16,1,2001-09-25T00:00:00.000Z,0,U,1934,,1942,1,2237,62,4750,2018-09-17T09:53:41.000Z
21019,0358    0803,2,1,0,Default,30,Average,BR,Brick,12,,2001-09-25T00:00:00.000Z,0,U,1934,,1934,1,324,62,4750,2018-09-17T09:53:41.000Z
21020,0358    0803,3,1,0,Default,30,Average,BR,Brick,12,,2001-09-25T00:00:00.000Z,0,U,1934,,1934,1,554,62,4750,2018-09-17T09:53:41.000Z
21021,0358    0826,1,1,C,Brick/Concr,30,Average,,,,1,2007-09-20T00:00:00.000Z,2350000,Q,1932,2003,1980,1,5614,51,4750,2018-09-17T09:53:41.000Z
21022,0358    0831,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2016,,0,1,0,75,9403,2018-09-17T09:53:41.000Z
21023,0359    0800,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1927,,1957,1,108183,83,54318,2018-09-17T09:53:41.000Z
21024,0360    0037,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2017-07-31T00:00:00.000Z,1217870,Q,1910,,1967,3,2076,59,1588,2018-09-17T09:53:41.000Z
21025,0360    0038,1,1,C,Brick/Concr,30,Average,BR,Brick,10,2,2009-01-23T00:00:00.000Z,0,U,1910,,1975,1,3246,59,1600,2018-09-17T09:53:41.000Z
21026,0360    0039,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,2010-03-02T00:00:00.000Z,407000,Q,1910,2017,1981,1,2688,45,1600,2018-09-17T09:53:41.000Z
21027,0360    0040,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2011-01-28T00:00:00.000Z,0,U,1910,,1972,1,1468,42,1600,2018-09-17T09:53:41.000Z
21028,0360    0041,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1999-12-13T00:00:00.000Z,0,U,1910,,1972,1,1536,45,1600,2018-09-17T09:53:41.000Z
21029,0360    0076,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1910,,1972,1,1432,42,1335,2018-09-17T09:53:41.000Z
21030,0360    0077,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1910,,1972,1,1412,42,1359,2018-09-17T09:53:41.000Z
21031,0360    0078,1,1,C,Brick/Concr,30,Average,BR,Brick,9,,1900-01-01T00:00:00.000Z,,U,1910,,1976,1,1408,1,1384,2018-09-17T09:53:41.000Z
21032,0360    0079,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2012-02-14T00:00:00.000Z,460000,Q,1910,,1962,1,1438,51,1409,2018-09-17T09:53:41.000Z
21033,0360    0080,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2005-05-16T00:00:00.000Z,575000,Q,1910,2009,1970,1,2128,67,1433,2018-09-17T09:53:41.000Z
21034,0360    0081,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2011-01-13T00:00:00.000Z,0,U,1910,,1962,1,1435,42,1440,2018-09-17T09:53:41.000Z
21035,0360    0089,1,1,C,Brick/Concr,30,Average,BR,Brick,12,2,2005-11-30T00:00:00.000Z,65840,Q,1910,2009,1975,1,988,45,609,2018-09-17T09:53:41.000Z
21036,0360    0093,1,1,C,Brick/Concr,30,Average,BR,Brick,12,3,2008-11-21T00:00:00.000Z,718000,Q,1910,2003,1990,1,1472,49,1066,2018-09-17T09:53:41.000Z
21037,0360    0094,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2017-02-22T00:00:00.000Z,0,U,1910,,1972,3,1809,59,551,2018-09-17T09:53:41.000Z
21038,0360    0100,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2005-05-16T00:00:00.000Z,2001000,U,1910,2011,1985,1,7371,67,4073,2018-09-17T09:53:41.000Z
21039,0360    0101,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2011-06-29T00:00:00.000Z,0,U,1910,,1970,1,2723,42,2560,2018-09-17T09:53:41.000Z
21040,0360    0102,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,2011-05-11T00:00:00.000Z,0,U,1910,,1982,1,3362,42,2171,2018-09-17T09:53:41.000Z
21041,0360    0103,1,1,C,Brick/Concr,30,Average,BR,Brick,12,3,2014-07-23T00:00:00.000Z,0,U,1910,2012,1990,1,2576,49,1798,2018-09-17T09:53:41.000Z
21042,0360    0805,1,1,C,Brick/Concr,30,Average,BR,Brick,16,,2002-04-29T00:00:00.000Z,380000,Q,1972,,1992,1,315,165,6631,2018-09-17T09:53:41.000Z
21043,0361    0016,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2002-05-01T00:00:00.000Z,1000000,U,1920,2009,1985,1,11988,51,1840,2018-09-17T09:53:41.000Z
21044,0361    0104,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2002-05-03T00:00:00.000Z,150000,Q,1900,2009,1970,1,3030,49,2768,2018-09-17T09:53:41.000Z
21045,0361    0116,1,1,C,Brick/Concr,30,Average,BR,Brick,10,1,2000-08-08T00:00:00.000Z,75000,Q,1900,,1975,1,2395,67,1632,2018-09-17T09:53:41.000Z
21046,0361    0117,1,1,C,Brick/Concr,30,Average,CB,Concrete Block,12,,2017-04-07T00:00:00.000Z,1200000,Q,1900,,1985,4,2924,45,1632,2018-09-17T09:53:41.000Z
21047,0361    0118,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2012-05-08T00:00:00.000Z,930000,Q,1900,,1980,1,2956,57,1632,2018-09-17T09:53:41.000Z
21048,0361    0119,1,1,C,Brick/Concr,30,Average,BR,Brick,9,,2017-11-08T00:00:00.000Z,0,U,1900,2013,1980,4,4752,67,1761,2018-09-17T09:53:41.000Z
21049,0361    0120,1,1,C,Brick/Concr,30,Average,BR,Brick,9,,2017-12-27T00:00:00.000Z,660000,U,1900,,1972,3,2670,59,1761,2018-09-17T09:53:41.000Z
21050,0361    0121,1,1,C,Brick/Concr,40,Good,BR,Brick,8,2,2004-10-13T00:00:00.000Z,325000,Q,1900,,1970,1,2670,67,1760,2018-09-17T09:53:41.000Z
21051,0361    0123,1,1,C,Brick/Concr,40,Good,BR,Brick,10,2,2013-09-18T00:00:00.000Z,975000,Q,1900,,1975,1,2412,45,1686,2018-09-17T09:53:41.000Z
21052,0361    0135,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2002-09-12T00:00:00.000Z,0,U,1900,,1977,1,1812,42,598,2018-09-17T09:53:41.000Z
21053,0361    0136,1,1,C,Brick/Concr,30,Average,BR,Brick,12,1,2002-09-12T00:00:00.000Z,370000,Q,1911,2006,1985,1,1278,41,1525,2018-09-17T09:53:41.000Z
21054,0361    0141,1,1,C,Brick/Concr,30,Average,0,Typical,8,1,2012-09-12T00:00:00.000Z,2900000,Q,1910,2006,1985,1,3656,67,3341,2018-09-17T09:53:41.000Z
21055,0361    0820,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2004-03-25T00:00:00.000Z,57950,Q,1900,2009,1980,1,1620,67,1614,2018-09-17T09:53:41.000Z
21056,0361    0823,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1900,,1968,1,2405,45,1392,2018-09-17T09:53:41.000Z
21057,0361    0824,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1927,,1977,1,4070,45,1392,2018-09-17T09:53:41.000Z
21058,0361    0827,1,1,B,Reinf Concr,30,Average,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1900,,1900,1,54638,89,37926,2018-09-17T09:53:41.000Z
21059,0361    0834,1,1,C,Brick/Concr,30,Average,BR,Brick,10,4,1900-01-01T00:00:00.000Z,,U,1900,2008,1972,1,4502,46,2784,2018-09-17T09:53:41.000Z
21060,0157    2786,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,251,2018-09-17T09:53:41.000Z
21061,0157    2787,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,250,2018-09-17T09:53:41.000Z
21062,0157    2788,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,350,2018-09-17T09:53:41.000Z
21063,0157    2789,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,279,2018-09-17T09:53:41.000Z
21064,0157    2790,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,232,2018-09-17T09:53:41.000Z
21065,0157    2791,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,178,2018-09-17T09:53:41.000Z
21066,0157    2792,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,250,2018-09-17T09:53:41.000Z
21067,0157    2793,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,328,2018-09-17T09:53:41.000Z
21068,0157    2794,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,251,2018-09-17T09:53:41.000Z
21069,0157    2795,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,251,2018-09-17T09:53:41.000Z
21070,0157    2796,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,250,2018-09-17T09:53:41.000Z
21071,0157    2797,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,340,2018-09-17T09:53:41.000Z
21072,0157    2798,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,279,2018-09-17T09:53:41.000Z
21073,0157    2799,1,1,0,Default,0,Default,0,Typical,8,,2001-01-01T00:00:00.000Z,0,U,1998,,1998,1,0,217,232,2018-09-17T09:53:41.000Z
